,mispelled_words,mispelled_words_frequency
3208,"{'allthogether', 'foing', 'alot', 'activites', 'swiming', 'activite', 'activetes'}",0.008083140877598153
3209,"{'youre', 'doesnt'}",0.0009569377990430622
3210,"{'markeds', 'examplewhen', 'maind'}",0.0008718395815170009
3211,"{'didnt', 'healththeir', 'healtheir', 'opinon', 'favortite', 'thrid', 'resaon', 'favorrite'}",0.0034602076124567475
3212,"{'intersted', 'benifts', 'lenguages', 'spanishinglesh', 'higth', 'introuble', 'lenguage', 'atention', 'perents', 'futere', 'diffrents', 'frome', '8th', 'againg', 'gradute'}",0.007995735607675906
3213,"{'defenitly', 'thiers', 'inividual', 'indivdual', 'everthing', 'becuase', 'thier', 'biulds', 'maintian', 'obsticles', 'idividuality', 'aceppt', 'obsticale'}",0.005906406179009541
3214,"{'honestyhelpfulcaringlittle', 'unfourtely', 'exampleit', 'traitssometime', 'playfullove', 'therfore', 'animallastly', 'reasoneveryone', 'althoughi', 'kindnesshonestycaringand', 'itthereforein', 'insistwhite', 'traitshowever', 'watercaringand'}",0.004403900597672224
3215,"{'afternoon', 'shouldnt', 'studentsteachers', 'doesnt'}",0.0010672358591248667
3216,"{'explample', 'firt', 'diferently', 'easer', 'occacions', 'obbey', 'schweitzer', 'correts', 'behabior'}",0.002677774471883368
3217,"{'studentshomes', 'pase', 'confortable', 'handied', 'gaing', 'homerschooling', 'succeeed', 'buged'}",0.0026393929396238865
3218,"{'didnt', 'examplestudent', 'doesnt'}",0.0010834236186348862
3219,"{'definitly', 'doesnt', 'spinich', 'heathly', 'potatos', 'wasnt', 'habbits', 'studentst'}",0.004181913225300575
3220,"{'shouldnt', 'doesent'}",0.0006238303181534623
3221,"{'isbecause', 'didnt'}",0.0010621348911311736
3222,"{'momment', 'effert', 'youre', 'chage', 'classs', 'defficult'}",0.004777070063694267
3223,"{'didnt', 'fordward', 'doesnt', 'alot', 'remeber', 'everytime', 'ourselfs', 'grandaugther', 'selfsatisfaction', 'struggleling', 'genericcity', 'assigments', 'belived', 'failling', 'genericname'}",0.0025
3224,"{'didnt', 'mozarts', 'doesnt', 'classworks', 'classwork'}",0.0008313934153641503
3225,"{'softwares', 'tabletlaptop', 'companys', 'microsoft', 'genericname'}",0.0013777900248002205
3226,"{'colloge', 'dinneror', 'applecation', 'docters', 'dareand', 'diffrenet', 'relashionship', 'mallwatch', 'computeror', 'advantges'}",0.003479471120389701
3227,{'didnt'},0.00199203187250996
3228,"{'thiose', 'intesrests', 'diferent', 'strudents', 'electivesclasses', 'counselorsteachers', 'classeselectives', 'ect', 'sudents'}",0.004896626768226333
3229,{'thatgood'},0.0004043671653861706
3230,{'didnt'},0.000691085003455425
3231,set(),0.0
3232,"{'truethe', 'themand'}",0.0005470459518599562
3233,set(),0.0
3234,"{'didnt', 'studentss'}",0.0012172854534388314
3235,{'selfesteem'},0.00042301184433164127
3236,"{'parentsfriends', 'storeeating', 'personbut', 'themgiving', 'themtrying', 'feelwanting', 'thembut', 'impressionsin', 'sadnessangerhappinessand', 'impressionsalthough', 'impressionssome', 'todays', 'impressionsand', 'waysbut', 'adviceand', 'somethinga'}",0.005965697240865026
3237,{'doesnt'},0.0005938242280285036
3238,"{'funaral', 'successesful', 'thiers', 'selfs', 'chruch', 'chages', 'fellings', 'thier', 'eles', 'complemant', 'tv', 'insted'}",0.00259852750108272
3239,{'didnt'},0.0004887585532746823
3240,"{'saty', 'didnt', 'conclusiontechnology', 'centuriesthe', 'arguethat', 'comunicate', 'everpeople', 'internetpeople', 'mems', 'eplain', '20th', 'wasnt'}",0.005853658536585366
3241,"{'igone', 'beacuse'}",0.001968503937007874
3242,"{'thaknyou', 'wroteunless', 'samsung', 'lamborghini', 'companiesschools', 'fortnite', 'growi', 'gb'}",0.0024479804161566705
3243,"{'didnt', 'doesnt', 'eventhough', 'todays', 'beacuse'}",0.004366812227074236
3244,{'examplesif'},0.0009587727708533077
3245,"{'parttime', 'fordays', 'fourdays', 'fourday'}",0.0013582342954159593
3246,{'classwork'},0.0006134969325153375
3247,"{'sould', 'thta', 'watever', 'ther', 'bbecause', 'alot', 'everthing', 'anithing', 'bullyng', 'debil', 'peolpe', 'problemsm', 'sacared', 'gangstars', 'shouldnt', 'thm', 'peoplesbut', 'aready', 'imporant', 'perjudice'}",0.005580357142857143
3248,"{'incresed', 'cigarattes', 'challange', 'circumtances', 'taht', 'tehy'}",0.002569593147751606
3249,set(),0.0
3250,"{'decition', 'decitions', 'interedted', 'bulid', 'everday', 'thier', 'bieng', 'carrers'}",0.0033264033264033266
3251,{'didnt'},0.00033898305084745765
3252,"{'borringsecond', 'resif', 'traying', 'thrid', 'founf', 'afeck', 'atention', 'inconclution', 'oportunity', 'whants'}",0.003898635477582846
3253,"{'teachear', 'abvaible', 'separly', 'apss', 'distractive', 'wich', 'avaible', 'everiyone', 'everithing', 'replacet', 'basicly', 'phe', 'usefull', 'migth', 'ect'}",0.007696254489481785
3254,"{'encorrage', 'workung', 'cinfident', 'prais', 'spical', 'praissing', 'encorraging', 'teachre', 'wroung', 'dum', 'belive'}",0.008723235527359239
3255,set(),0.0
3256,set(),0.0
3257,{'principe'},0.0005249343832020997
3258,"{'whith', 'recieve', 'adter', 'recompence'}",0.003816793893129771
3259,"{'heshe', 'tp'}",0.0020639834881320948
3260,"{'thigs', 'frequenthy', 'toile', 'wich', 'leas', 'fourday', 'ligths', 'becuase', 'washstand', 'resouces', 'rescources', 'peolpe', 'consience'}",0.004839910647803425
3261,{'emersons'},0.000362844702467344
3262,"{'doesnt', 'theyre', 'perfered', 'shouldnt', 'oppurtunites'}",0.0017674089784376105
3263,"{'businness', 'healthi', 'tradional', 'suppliments', 'cafteria', 'beacuse'}",0.004889975550122249
3264,"{'friendsyou', 'lastlyi', 'friendsand', 'firsti', 'withso', 'enjoyableso', 'secondi', 'outso'}",0.00404040404040404
3265,set(),0.0
3266,"{'didit', 'teachercoachcounselor'}",0.0005585032113934655
3267,"{'satiation', 'doesnt'}",0.0013937282229965157
3268,set(),0.0
3269,"{'cristiano', 'ronaldo', 'unaccomplished'}",0.001953125
3270,{'suceed'},0.00032499187520311994
3271,{'shouldnt'},0.001006036217303823
3272,"{'issuse', 'alwsys', 'evrey', 'diffrent', 'noone', 'chosee', 'evrething', 'difrente', 'persolty', 'treade', 'have3', 'peoole', 'hopoe', 'peoplemasd', 'moodsome', 'beacse', 'preson', 'drom', 'forevere', 'vrey', 'belive'}",0.010875194199896427
3273,{'studentname'},0.001869158878504673
3274,"{'t', 'v', 'n', 'doesnt', 'bertrum', 'isnt'}",0.0020526855969893944
3275,{'evolucionated'},0.0005875440658049354
3276,"{'didnt', 'nonschool'}",0.0006980802792321117
3277,"{'homeworkclasswork', 'theyre'}",0.001554001554001554
3278,{'theyre'},0.0002638522427440633
3279,"{'alot', 'tooked', 'vist', 'manageremployee'}",0.0015174506828528073
3280,{'churchills'},0.0006435006435006435
3281,"{'attendace', 'fourday', 'discrease'}",0.002313030069390902
3282,"{'coutry', 'agin', 'traslate', 'anwers', 'enviroment', 'desesperate', 'everytime', 'imfront', 'happend', 'nwe', 'speend', 't', 'embarasing', 'knwe', 'lenguahge', 'youre', 'studing', 'differnt', 'lenguage', 'migth', 'descoviring', 'didnt', 'wich', 'mencion', 'proccess', 'worng', 'learnd', 'nigths', 'shouldnt', 'descover', 'beginc', 'oportunitie', 'youself', 'importnat', 'lloss', 'garduate', 'genericschool', 'sait', 'succes', 'wiston'}",0.0067487767842078624
3283,"{'testsince', 'handi', '6th7th', 'mathscience', 'classesi', '8th', 'exampleelective'}",0.002623688155922039
3284,"{'b', 'studentname', 'jod', 'c', 'diciplean', 's'}",0.010135135135135136
3285,{'strategys'},0.0004253509145044662
3286,"{'micheangelo', 'doesnt', 'shotting', 'aming', 'miskates', 'th'}",0.0020380434782608695
3287,"{'didnt', 'knowledged', 'ths', 'goverment', 'theyre', 'wellnes', 'clases', 'opportinity', 'yaars', 'reasing', 'oportunity', 'beginig', 'opcion', 'necesary', 'studen'}",0.007680491551459293
3288,"{'carrer', 'trues', 'experinced', 'espeacially', 'experenced', 'distingushed', 'difficullty', 'requieres', 'achievenment', 'futher', 'somehing', 'thougtht', 'ilike', 'opcions', 'difficukt', 'prefession', 'repect', 'elieve', 'wastoo', 'undertoond', 'riks', 'thounght', 'proffession', 'resposibility', 'achevement', 'coversation', 'esperience', 'stong', 'sucessfully', 'preofession', 'firts'}",0.0051589282742552835
3289,{'genericname'},0.0005387931034482759
3290,"{'alse', 'genericcity', 'copare'}",0.002124645892351275
3291,"{'selfreliance', 'counterclaim', 'theyre', 'youre'}",0.00176444640494045
3292,"{'alot', 'possibilitty', 'somethimg', 'probablly', 'litterlay'}",0.0044014084507042256
3293,"{'emend', 'n', 'hapend', 'doesnt'}",0.0010961907371882709
3294,"{'homeworkbut', 'questoions', 'isnt', 'afterschool'}",0.003395585738539898
3295,"{'didnt', 'comutate'}",0.0006915629322268327
3296,"{'becauase', 'covinient', 'differents', 'cereer', 'expecific', 'expecifics', 'posibilities', 'availables', 'nevertheles', 'clonclude', 'resposibility', 'peple'}",0.005542725173210162
3297,"{'fishetc', 'netflixhulu'}",0.0008795074758135445
3298,set(),0.0
3299,"{'theyre', 'youre', 'genericschool', 'isnt', 'wasnt'}",0.00294811320754717
3300,"{'didnt', 'assighments', 'wasnt', 'weer'}",0.0019656019656019656
3301,{'exampleone'},0.0009115770282588879
3302,"{'surpport', 'noly', 'viedo', 'theire', 'opportynity', 'pm', 'beacuse'}",0.00423728813559322
3303,"{'alot', 's'}",0.001892147587511826
3304,{'heshe'},0.0007304601899196494
3305,"{'gamesetc', 'sophisticates', 'medicament', 'somethinga'}",0.002011060834590246
3306,"{'aiplane', 'projectis', 'istrument', 'insturment', 'activitys', 'preform', 'cn', 'rotts', 'tubaclarinettrumpet'}",0.008884501480750246
3307,"{'n', 'theyre', 'stresse', 'ther', 'atitude', 'abput', 'problembecause', 'becasue', 'pregnat', 'attitue', 'youre', 'frusterated', 'impotant', 'minset', 'asma', 'movedi', 'easly', 'couldnrt', 'mant', 'whn', 'succed'}",0.009938476100331283
3308,"{'shouldnt', 'doesnt'}",0.0005827505827505828
3309,"{'sometimess', 'wasnt', 'isnt'}",0.0012290045063498567
3310,{'shehe'},0.0006289308176100629
3311,"{'conclution', 'desided', 'caracter', 'clases', 'brothe', 'cgoose', 'everydoby', 'housei', 'onw', 'charecter'}",0.013210039630118891
3312,"{'homewouldnt', 'answeryou', 'friendsand'}",0.001076426264800861
3313,"{'theyer', 'doesnt', 'chuwawas', 'exreamly', 'ifle'}",0.002696871628910464
3314,"{'becauase', 'fourday', 'afternoon', 'disagvantage', 'beacuse'}",0.003952569169960474
3315,"{'selfsteem', 'selfconsident', 'selfconfident', 'importan', 'confidents'}",0.0014819205690574985
3316,"{'weekeach', 'genericschool', 'genericcity'}",0.0008438818565400844
3317,set(),0.0
3318,"{'habites', 'everthing'}",0.0008830022075055188
3319,"{'youre', 'doesnt'}",0.000888494002665482
3320,{'staling'},0.0005302226935312832
3321,"{'lifeis', 'futuer', 'persom', 'recived', 'achevment', 'curageand', 'thier', 'achivment', 'heshe', 'alot', 'socity', 'personbecause', 'effectfull', 'attitudethat', 'genericnameat', 'neverthiess', 'attitudet', 'everywherelike', 'lifehe', 'etcand', 'speculationthey', 'personalitythey', 'attian', 'homejobschool', 'attitudebecause', 'curagehonorand', 'dosent', 'personaltiy', 'personalityand', 'genration', 'g', 'lifethat', 'curage', 'principalteachersfriendsand'}",0.012815680361854504
3322,"{'cofident', 'olny', 'importamt', 'cofidence', 'becasue', 'oportunities', 'impresion', 'impossibles', 'migth', 'jrotc', 'inconclusion', 'changeing', 'fisrt', 'leardership'}",0.007959067652075043
3323,set(),0.0
3324,"{'yourtrue', 'alot', 'likeminded', 'seuss', 'chracter', 'prosctive', 'dr'}",0.0016666666666666668
3325,"{'wacht', 'tlak', 'carefull', 'importan', 'losse', 'beacuse'}",0.003878474466709761
3326,set(),0.0
3327,set(),0.0
3328,"{'didnt', 'sittuation', 'unforgetables', 'dicision', 'momments'}",0.004911591355599214
3329,"{'lubbock', 'didnt'}",0.0014749262536873156
3330,"{'sayhey', 'solled', 'inventedcreated'}",0.002529510961214165
3331,"{'doesnt', 'lowclass', 'readersaudiences', 'suprised', 'helpinfluence', 'isnt', 'commericial', '8th', 'wasnt', 'genericname'}",0.00220799293442261
3332,"{'attendances', 'filmstrips'}",0.0006861063464837049
3333,set(),0.0
3334,"{'actitvities', 'doesnt', 'differents', 'businees', 'fourday', 'becuase', 'sacrifies', 'loger', 'disavantages', 'consideranting', 'mondaythursday', 'genericname'}",0.003746487667811427
3335,"{'hoolahoop', 'hoolahooping'}",0.001451378809869376
3336,"{'kowledge', 'dumster', 'guss', 'inportant', 'beacus', 'futcher', 'imagen', 'didint'}",0.00709849157054126
3337,{'schoolso'},0.00030627871362940275
3338,"{'profecional', 'timethat', 'learningafter', 'proyetsport', 'jod', 'lifethe', 'handothers', 'rigthwe', 'forthemorebe', 'hig', 'overallstay', 'skils', 'thatpractice', 'workstay', 'yearstay', 'benifit', 'winthat', 'everythingalso', 'moreoversleep', 'recive', 'teamdramaschool', 'intire', 'comunity', 'schoolseven', 'resistence', 'healthyalso', 'doesnt', 'moreoverstay', 'somenthingstudents', 'deppend', 'additionstudents', 'maind', 'reffert', 'schooleveryone', 'schoolwe', 'finallyit', 'somethingor', 'resistenceand', 'hardstudents', 'collagebe', 'classcolarate', 'boreddoing', 'belive'}",0.012366983031348864
3339,"{'conclusionin', 'butif', 'exampleall', 'examplewhen'}",0.0014566642388929353
3340,{'isnt'},0.0009328358208955224
3341,"{'haicuts', 'hairstylt', 'stalyst', 'combinated', 'houw', 'acrilic', 'beutiful', 'mixted', 'haistyles', 'lanscapes', 'li9ke'}",0.004763967085318319
3342,"{'faumos', 'tining', 'stady', 'perons', 'jale', 'lifeand', 'respacat', 'cunturys', 'dowing', 'prowd', 'chaling', 'heple', 'thery', 'expansef', 'wacting', 'essy', 'agrey', 'alot', 'alos', 'backe', 'morethin', 'hisher', 'experinse', 'meony', 'nothiong', 'rescpakt', 'somting', 'perosn', 'wnat', 'mony', 'thiking', 'meybey', 'futchar', 'hartstady', 'moeny', 'bettar', 'vidoes', 'everthig', 'worge', 'relaxe', 'raed', 'helpe', 'wohel', 'needit', 'aboute', 'workig', 'selfreliance', 'anythig', 'thare', 'eevar', 'kile', 'resching', 'cuntury', 'expersns', 'besst', 'dctor', 'yonge', 'tommaro', 'somtiong'}",0.021003915984336062
3343,"{'somenthing', 'surprisethe', 'changeis', 'thingsbut', 'differents', 'numberequationssquare', 'newfor', 'chefsfirebad', 'againbecause', 'timebut', 'workbecause', 'changebecause', 'surpise', 'ingredientsthe', 'thingsbecause', 'kitchenso', 'examplewhen', 'carrers'}",0.009040683073832245
3344,"{'samein', 'lirobic', 'youre', 'hause', 'becuase', 'rason', 'oportunity'}",0.004326328800988875
3345,{'schoolname'},0.0009487666034155598
3346,"{'doesnt', 'meke', 'peolpe', 'epeaking', 'taht', 'cousings', 'propouse', 'otherways', 'tellimg', 'soceer'}",0.005564830272676683
3347,"{'p', 'doesnt', 'youre', 'm', 'pm'}",0.0017229496898690559
3348,"{'acoomplush', 'theyre', 'becuase', 'thier', 'responsiblity', 'proffetional', 'ect', 'lesure', 'responsinilities', 'becasue', 'stressfull', 'abkt', 'achive', 'goog', 'earlly', 'graduted', 'meated', 'fc', 'seconly', 'stright'}",0.007513148009015778
3349,"{'absoluteim', 'whith', 'tinck', 'mercadery', 'wetup', 'doand', 'recrosses', 'askwhy', 'indigents', 'startingwarm', 'winton', 'ck', 'rrive', 'mistek'}",0.009635237439779766
3350,"{'p', 'heshe', 'durg', 'm', 'appropritely'}",0.0032938076416337285
3351,"{'proposit', 'doesnt', 'thingsbut', 'youself', 'maded', 'immposible', 'tryng', 'opportunitys', 'imposible', 'unfear', 'creppy', 'rememember'}",0.007879185817465528
3352,"{'p', 'completey', 'cerfew', 'isnt', 'choosen', 'exrta', 'diffrently', 'minnors', 'relized', 'peolpe', 'genericname', 'didnt', 'possability', 'pulic', 'unfortunaly', 'responsability', 'conserned', 'doent', 'm'}",0.004747626186906547
3353,"{'heshe', 'highthinking', 'postitive', 'coinsides', 'jr', 'spacerelated', 'tv'}",0.0020753038837829827
3354,set(),0.0
3355,{'ministery'},0.0015822784810126582
3356,"{'conclution', 'uot', 'ronaldo', 'graet', 'thase', 'cristiano', 'filure', 'weke', 'enthusianm', 'wasnt', 'poorness', 'ancle', 'churchills', 'doesnt', 'wrestlering', 'keek', 'meke', 'donthave', 'succes'}",0.0042448614834673815
3357,"{'studetns', 'studentss', 'gete', 'alot', 'deploma', 'studys', 'theyre', 'studentes', 'atempt', 'becuase', 'hasnt', 'intelligant', 'olderer', 'studednt'}",0.007927519818799546
3358,"{'irresponsibles', 'studentswhich', 'procrastinatorsthey', 'schoolwe', 'genericname'}",0.0021258503401360546
3359,"{'graduateand', 'graduatebut', 'graduateeven', 'earlierbut'}",0.003005259203606311
3360,set(),0.0
3361,"{'dosent', 'b', 'c', 'manssreala', 'themi', 'missie', 'genericschool', 'muete', 'genericname'}",0.0017055144968732233
3362,"{'knowledged', 'knowledgethe', 'n', 'imajine', 'situationlike', 'knowledgewhat', 'ideaslike', 'necesary', 'alot', 'mied', 'quilled', 'itsnot', 'miend', 'diferets', 'imajinate', 'knowleged', 'eisnste', 'examplewhen'}",0.005671077504725898
3363,"{'alot', 'unstopable', 'remeber', 'froming', 'everydody', 'movment', 'guideing', 'streach', 'streaching', 'intrest'}",0.004384042086804033
3364,"{'shapeand', 'techniqually', 'neseceraily', 'jamesusain', 'theyre', 'supponsendly', 'nesecerally', 'enthusiam', 'messilebron', 'bodys', 'tv', 'boltetc'}",0.0035555555555555557
3365,"{'shouldnt', 'doesnt'}",0.0008733624454148472
3366,"{'b', 'participations', 'c', 'classs', 'havening'}",0.005720823798627002
3367,"{'opinionadvice', 'doesnt', 'thingobject', 'theyre', 'youre', 'desicison', 'investmentbusiness', 'businessinvestment'}",0.0024045686804929365
3368,"{'friendsyou', 'yourselfbecuase', 'becuase', 'biggiest', 'responsibel', 'viewe', 'memebers'}",0.004257907542579075
3369,"{'genericnames', 'genericname'}",0.0011918951132300357
3370,"{'postive', 'technolgy', 'opnion'}",0.002640845070422535
3371,set(),0.0
3372,"{'everyoneevryone', 'streagth', 'insted', 'alot', 'lieing', 'theyre', 'breings', 'youer', 'promis', 'shouldnt', 'peolpe', 'incouregmentfor', 'zore', 'thtas'}",0.0064754856614246065
3373,"{'didnt', 'wasnt'}",0.000513347022587269
3374,{'doesnt'},0.0006531678641410843
3375,set(),0.0
3376,"{'didnt', 'respectulbad', 'youre', 'examplenot', 'repectfulresponsible', 'genericname'}",0.00411240575736806
3377,"{'theyre', 'andor', 'c'}",0.0036407766990291263
3378,"{'differents', 'appositive', 'characterbecause'}",0.0005060728744939271
3379,{'doesnt'},0.0005104645227156713
3380,"{'drivingand', 'himher', 'wasnt', 'herhim'}",0.0012987012987012987
3381,{'didnt'},0.0006775067750677507
3382,"{'kniw', 'thier', 'shools', 'assigments', 'basd', 'aboout', 'forgettimg', 'happenning', 'genericname', 'shouold', 'afect', 'luckly', 'opportunty', 'involment', 'activiteis', 'shool', 'activites', 'envolment', 'possition'}",0.010275824770146024
3383,{'t'},0.0004137360364087712
3384,"{'didnt', 'doesnt', 'becasue', 'youre', 'speical', 'postive'}",0.0024906600249066002
3385,"{'decisons', 'explaned', 'doesnt', 'deciside', 'ralp', 'goels', 'indiviluatys', 'throught', 'prefert', 'becuase', 'expain', 'chage', 'avance', 'firts', 'anoter', 'ocation', 'beacuse'}",0.004715672676837725
3386,{'insterested'},0.00036563071297989033
3387,"{'momentbut', 'fustrated', 'dothan', 'succeedhave', 'dobut', 'tv', 'wasnt', 'emereson'}",0.00276529554096094
3388,"{'alot', 'benifet', 'experince', 'shouldnt', 'qustions', 'benificial'}",0.0029296875
3389,"{'didnt', 'wasnt', '711th', 'ateam'}",0.002385211687537269
3390,"{'superate', 'habilitiesbecause', 'ald', 'reconize', 'althoughnobady', 'demostrate', 'studiedas', 'practic', 'didint', 'estudents', 'indepent', 'selfalso', 'the14', 'habilitiesand', 'universitythey', 'habilities', 'ideasand', 'lifethat', 'conclussionabout'}",0.014318010550113038
3391,set(),0.0
3392,"{'praisepraising', 'selfsteem', 'ideastips', 'tryng', 'selfconfident', 'onecan', 'insecured', 'topicanother', 'adecuated', 'commite', 'howeverdeficient', 'teacherpraise'}",0.009084027252081756
3393,"{'characterand', 'didnt', 'wroteyour', 'lubbock', 'goodor', 'itdo', 'genericname'}",0.0025089605734767025
3394,"{'didnt', 'genericcity', 'studybecome'}",0.0008633093525179857
3395,"{'doesnt', 'masteredyou', 'tryingand', 'lifeand', 'youre', 'yourselfhaving', 'thinghaving', 'lazystop'}",0.0020335536349771225
3396,{'heshe'},0.0007604562737642585
3397,"{'knolage', 'subjectsand'}",0.001195457262402869
3398,"{'genericname', 'planed'}",0.0006581112207963146
3399,set(),0.0
3400,"{'pincipal', 'studentname'}",0.0035211267605633804
3401,"{'pensils', 'zentangle', 'fututre', 'intelligente', 'sucess', 'sucessful', 'youre', 'persuit', 'inavoidable', 'faiture'}",0.005192107995846314
3402,"{'extened', 'anoyed', 'morehours', 'theyh', 'isnt', 'shouldnt', 'beacuse'}",0.0024647887323943664
3403,"{'teengers', 'responisble', 'crufew', 'dangeruos', 'kidnapp'}",0.003209242618741977
3404,"{'agestart', 'pranging', 'ideait', 'oldyoung', 'doesnt', 'youre', 'ageliving', 'happenyou', 'notstudent'}",0.008159564823209429
3405,"{'beccause', 'didnt', 'towork', 'subheading', 'puzzel', 'genericcity', 'studentdesigned', 'rubric', 'teacherdesigned', 'kahoot'}",0.00169548999660902
3406,"{'didnt', 'yuor', 'pannic', 'truthfull', 'cousine', 'discused', 'chioce', 'carefull', 'confiused', 'becuase', 'thier', 'somtimes', '3rd', 'decission', '2nd', 'excperience', 'procisior'}",0.004132231404958678
3407,"{'ungreatfull', 'greatfull', 'beacsue', 'discissions', 'afterwards', 'soem', 'perrson', 'postive', 'beacuse'}",0.005357142857142857
3408,"{'youre', 'tv', 'friendsspend', 'aswell'}",0.002807017543859649
3409,"{'easer', 'emirsons', 'flore', 'orzanize', 'happines'}",0.005567928730512249
3410,"{'istrument', 'decission', 'ect', 'laughted', 'unconfortable', 'heshe', 'scarry', 'enyoj', 'becamed', 'painfull', 'midling', 'didnt', 'doesnt', 'controlls', 'thigs', 'happyness', 'strory', 'tearm', 'succes'}",0.0031857813547954395
3411,"{'shouldnt', 'opportunitie'}",0.000683526999316473
3412,"{'acess', 'classworkand', 'resposinble', 'puroposes', 'chellphones', 'faild', 'privacity', 'classwork', 'resposabilities', 'educationals', 'opction'}",0.0039912917271407835
3413,"{'placeyour', 'postive'}",0.0014074595355383533
3414,"{'showerhomeworkeatsleep', 'shouldnt', 'genericname'}",0.0012087026591458502
3415,{'didnt'},0.0003721622627465575
3416,"{'conclusionpeople', 'wrotedetermine', 'somethingthey', 'idleit', 'goalsthey', 'furthermorepeople', 'moreand', 'doingmany'}",0.001370097619455386
3417,"{'wordily', 'genericname', 'youre'}",0.0009643201542912247
3418,"{'homeworks', '5pm', '7pm', 'althought', 'sttufs'}",0.0025393600812595226
3419,set(),0.0
3420,{'genericcity'},0.0004837929366231253
3421,"{'wantstudents', 'researchplaning'}",0.0007262164124909223
3422,"{'happenedthey', 'happend', 'examplain', 'diferrent', 'geat', 'thir', 'becuse', 'asthey', 'alsothe', 'positionin', 'lifesmaybe', 'alhoughthe', 'becuasewhen', 'importan', 'conclusionthe', 'toubles', 'betteralso', 'cuase', 'afecct', 'beacuse'}",0.009666505558240696
3423,"{'pm', 'homeworks', 'alot', 'electrricity', 'homewoks', 'extedns', '8am', 'extrend'}",0.005312084993359893
3424,"{'fortnite', 'youre'}",0.0008888888888888889
3425,"{'smoothe', 'paperer', 'edyes', 'mulute', 'efferent', 'pauting'}",0.0013777267508610792
3426,"{'satisifying', '7day', 'andor', 'shrinked'}",0.0020408163265306124
3427,"{'timehoweverothers', 'assingment', 'asssiments', 'deside', 'completen', 'assingments', 'genericname', 'didnt', 'confortable', 'cheking', 'efort', 'beaty', 'tv', 'pm', 'tostudy', 'shool', 'distarcted', 'cumputer', 'beacuse'}",0.006884057971014493
3428,"{'4th', 'mathscienceenglishand', '5th', 'funinteresting', 'tectquines', 'principlesgaudiness'}",0.0023157082207641835
3429,{'didnt'},0.000499001996007984
3430,"{'1100pm', 'shouldnt', 'pm'}",0.00078003120124805
3431,"{'parkgo', 'afterwords'}",0.0007388252678241596
3432,{'doesnt'},0.0003676470588235294
3433,"{'knowns', 'conclusionspain', 'nightall', 'orgenericcityspain', 'resturant', 'youre', 'questionbut', 'genericcityspain', 'secondone', 'exampleportugalfranceand', 'firstone', 'genericcity', 'wellthose', 'itat', 'specificly', 'placeand', 'thirdspain'}",0.007988721804511278
3434,"{'profecional', 'employement', 'differents', 'foodwater', 'jefferon', 'bacuse', 'ganster', 'perons', 'becuase', 'evryday', 'deccisions', 'understant', 'contine', 'tatto', 'famly', 'surprice', 'whrong', 'birthay', 'todya', 'comig', 'konw', 'menber', 'againg', 'biils', 'writen', 'thigs', 'familie'}",0.004492512479201331
3435,"{'futher', 'recieve', 'stystem', 'activites', 'asistance', 'classworks', 'knowlegde', 'classesthis', 'instructionsand', 'incompetant', 'homeand', 'studentsand'}",0.007339449541284404
3436,{'youre'},0.0005157297576070139
3437,"{'anergy', 'havig', 'helpfult', 'reallly', 'eshausted', 'learnd', 'parttime', 'teenegers', 'letf'}",0.0027198549410698096
3438,"{'didnt', 'churchills', 'wasns', 'youre', 'wasnt', 'genericname'}",0.0014457831325301205
3439,"{'believedwanted', 'actiondecisions', 'doorsopertinities'}",0.0029182879377431907
3440,"{'didnt', 'n', 'payed', 'doesnt'}",0.0008814455707360071
3441,"{'dosent', 'arnt', 'isnt', 'doesnt'}",0.0012845215157353885
3442,"{'didnt', 'selfconfident', 'selfesteem', 'selfconfidence', 'welli', 'shouldnt', 'wastype'}",0.0051813471502590676
3443,"{'sucessful', 'freinds', 'carrer', 'toatcheve', 'thempositive', 'dosent', 'alot', 'atcheve', 'nective', 'negtive', 'enogh', 'atention', 'sompeople', 'succed', 'attintion'}",0.008426966292134831
3444,{'workbut'},0.0006071645415907711
3445,"{'parttime', 'wasnt', 'isnt', 'genericname'}",0.000950344499881207
3446,"{'familyalso', 'childand', 'fourday', 'cosisting', 'resourcessome', 'desagree', 'somenting', 'elsethe'}",0.0064464141821112
3447,"{'schooland', 'ms', 'schoolbut'}",0.001949317738791423
3448,"{'acumplish', 'pharmasist', 'pharmastst'}",0.003865979381443299
3449,"{'ansd', 'careerto', 'acareer', 'folow', 'simmit'}",0.002105263157894737
3450,"{'mcdonald', 'successfull', 'didnt', 'pf'}",0.001788109074653554
3451,"{'doesnt', 'beganing'}",0.0013440860215053765
3452,"{'transcedent', 'adventages', 'demostrate', 'techers', 'opportuny', 'accions', 'achive', 'precedences', 'adventage', 'genericcity', 'desicion', 'oportunitty', 'comfortables', 'eficients'}",0.003443187407771766
3453,"{'befored', 'enegy', 'f', 'fourday', 'tarde', 'adolecents', 'disadvantanges', 'reponsibility', 'reources', 'beacuse'}",0.002012882447665056
3454,"{'wasnt', 'selfesteem', 'theyre', 'youre'}",0.0024737167594310453
3455,"{'attutude', 'surmountable', 'leat', 'patienta', 'happend', 'possitive'}",0.0031282586027111575
3456,"{'isnt', 'youre'}",0.000839278220730172
3457,{'theyre'},0.0006064281382656155
3458,"{'comforable', 'conforable'}",0.0013736263736263737
3459,set(),0.0
